Product_id,Brand,Type,Gender,Size,Number_Sold,Price(USD),User_id,review_title,review_text,review_rating,url,clean_review_title,clean_review_text,combined_review
pdct_53290,Nike,Casual,Women,US 8.5,277,90.0,user_18,"Super comfortable shoe, but color is a bit off","Loved the shoe - super comfortable. Only problem was the color - kid of a taupe-y grey.  Just a little off for my clothing colors.  Would have been great if it was a true dark charcoal grey - otherwise, straight black always works, but sadly, that was not a color option.",3,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/61fde680-cfc0-4ab5-8f80-bf66c1538245/AIR+MAX+2013.png",super comfortable shoe but color is a bit off,loved the shoe super comfortable only problem was the color kid of a taupey grey just a little off for my clothing colors would have been great if it was a true dark charcoal grey otherwise straight black always works but sadly that was not a color option,super comfortable shoe but color is a bit off loved the shoe super comfortable only problem was the color kid of a taupey grey just a little off for my clothing colors would have been great if it was a true dark charcoal grey otherwise straight black always works but sadly that was not a color option
pdct_64878,Adidas,Casual,Men,US 9,350,130.0,user_802,Upper not flexible.,"Way to narrow, plus the upper was not flexible.",1,https://m.media-amazon.com/images/I/71ruyprBTXL._SY695_.jpg,,way to narrow plus the upper was not flexible, way to narrow plus the upper was not flexible
pdct_75928,Asics,Running,Women,US 8.5,812,120.0,user_318,Good buy,"Somehow I think the shoes look wider on the pictures, colours are very true to the pictures, shoe soles are not as thick as I have imagined. But for the sales price I got I cannot really complain much.",4,https://example.com/default.png,,somehow i think the shoes look wider on the pictures colours are very true to the pictures shoe soles are not as thick as i have imagined but for the sales price i got i cannot really complain much, somehow i think the shoes look wider on the pictures colours are very true to the pictures shoe soles are not as thick as i have imagined but for the sales price i got i cannot really complain much
pdct_91159,Converse,Casual,Women,US 7,"1,685",60.0,user_197,Comfortable for drumming,"New shoes specifically bought for thin soles used for drumming. Very comfortable. I always enjoy all of my Adidas shoes. Will only be used for drumming. Look great, more importantly appropriately thin-soled for drumming. Would recommend.",5,https://m.media-amazon.com/images/I/616czPvTzgL._AC_SY625_.jpg,,new shoes specifically bought for thin soles used for drumming very comfortable i always enjoy all of my adidas shoes will only be used for drumming look great more importantly appropriately thinsoled for drumming would recommend, new shoes specifically bought for thin soles used for drumming very comfortable i always enjoy all of my adidas shoes will only be used for drumming look great more importantly appropriately thinsoled for drumming would recommend
pdct_78290,Puma,Running,Men,US 10.5,"18,747",90.0,user_471,Iâ€™d recommend it,Very very good,5,https://m.media-amazon.com/images/I/61kJZ+7JlkL._AC_SY500_.jpg,id recommend it,,id recommend it 
pdct_88237,Vans,Skate,Women,US 6,998,70.0,user_507,weat 11 usually and for these shoes have 10. ...,weat 11 usually and for these shoes have 10.5 and next time i think ill go with 10. i'd say orear .5 smaller then your adidas shoes or 1 smaller then any other brand shoe. shoes are confy tho and seem durable,5,https://m.media-amazon.com/images/I/81iD7mT3GWL._AC_SX625_.jpg,weat usually and for these shoes have,weat usually and for these shoes have and next time i think ill go with id say orear smaller then your adidas shoes or smaller then any other brand shoe shoes are confy tho and seem durable,weat usually and for these shoes have weat usually and for these shoes have and next time i think ill go with id say orear smaller then your adidas shoes or smaller then any other brand shoe shoes are confy tho and seem durable
pdct_81815,New Balance,Lifestyle,Men,US 8.5,165,100.0,user_375,Five Stars,Awesome !!,5,https://m.media-amazon.com/images/I/519RPbuD1uL._AC_SY675_.jpg,five stars,,five stars 
pdct_82451,Asics,Running,Women,US 7.5,83,120.0,user_416,Great Shoe for the gym,Great shoe for the gym and skipping. I ordered half size bigger like recommended an they work perfect.  I wouldn't run in them but they are nice and flat and work great for squats and deadlift.,5,https://example.com/default.png,great shoe for the gym,great shoe for the gym and skipping i ordered half size bigger like recommended an they work perfect i wouldnt run in them but they are nice and flat and work great for squats and deadlift,great shoe for the gym great shoe for the gym and skipping i ordered half size bigger like recommended an they work perfect i wouldnt run in them but they are nice and flat and work great for squats and deadlift
pdct_47609,Fila,Fashion,Men,US 9,206,70.0,user_826,Love these,Good value for the money,5,https://example.com/default.png,love these,good value for the money,love these good value for the money
pdct_63603,Skechers,Walking,Women,US 9,954,75.0,user_676,Four Stars,Quality looks good however It was small in size. Return to vendor.,4,https://example.com/default.png,,quality looks good however it was small in size return to vendor, quality looks good however it was small in size return to vendor
pdct_97789,Nike,Running,Men,US 12,860,160.0,user_634,Four Stars,Great fit and feel would recommend this shoes,4,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/88c35e4e-9a89-4ced-8247-c194da41b173/NIKE+VOMERO+18.png",,great fit and feel would recommend this shoes, great fit and feel would recommend this shoes
pdct_91822,Adidas,Slides,Women,US 6,102,35.0,user_687,Five Stars,It is a really good pair of wrestling boots! I would recommend these for starters!,5,https://m.media-amazon.com/images/I/61UkoRAXLdL._AC_SY625_.jpg,five stars,it is a really good pair of wrestling boots i would recommend these for starters,five stars it is a really good pair of wrestling boots i would recommend these for starters
pdct_39467,Reebok,Casual,Men,US 10,116,65.0,user_17,Five Stars,Great shoe but a bit narrow,5,https://m.media-amazon.com/images/I/71Jr8H3yw9L._AC_SX625_.jpg,five stars,great shoe but a bit narrow,five stars great shoe but a bit narrow
pdct_51600,Converse,Casual,Women,US 8,198,85.0,user_824,Cool gear,Good shoes,5,https://m.media-amazon.com/images/I/61SjoFRsZmL._AC_SY625_.jpg,cool gear,,cool gear 
pdct_46686,Puma,Lifestyle,Men,US 8.5,49,110.0,user_725,Looks nice,Brought as a work boot but I did not like the height of the heel so returning for refund,4,https://m.media-amazon.com/images/I/81COjAtcpiL._AC_SY625_.jpg,,brought as a work boot but i did not like the height of the heel so returning for refund, brought as a work boot but i did not like the height of the heel so returning for refund
pdct_97839,Vans,Skate,Women,US 7,557,55.0,user_801,A little large,"Good boot, just a little larger than expected as I ordered a little big thinking that actual size would be too small.... returned for a little smaller size.",4,https://m.media-amazon.com/images/I/71M86JK9qvL._AC_SX625_.jpg,,good boot just a little larger than expected as i ordered a little big thinking that actual size would be too small returned for a little smaller size, good boot just a little larger than expected as i ordered a little big thinking that actual size would be too small returned for a little smaller size
pdct_76840,Asics,Running,Women,US 9,2,120.0,user_82,Perfecto,"This is my 2nd pair , love them , love them , love them. Be Blessed",5,https://example.com/default.png,,this is my nd pair love them love them love them be blessed, this is my nd pair love them love them love them be blessed
pdct_57318,Fila,Fashion,Men,US 11,"2,242",65.0,user_33,Quality design has been exchanged for quick profit. Sorry I gotta move on to a new brand.,"I've been buying dan post albuquerque boots for several years now and they have been great until now. They have obviously changed the manufacturing to a much lower quality. I usually plan on buying a pair every year. I use my boots pretty hard in the garage for welding and fabricating and so far the albuquerque has taken the beating gracefully. But as soon as I opened the box for the new pair I immediately noticed the difference in quality. I included pictures of the old boot compared with the new one. The heal used to have layers of leather between the layers of sole material (rubber, plastic, poly-blablabla whatever?) It was tacked in to place and provided a sturdy support. The new boot has a chunk of foam like garbage the same as any pair of cheap garbage boot one could buy at Walmart. But they compensate for it by coloring it to look like layers of leather. I did try them on and they just didn't feel the same. The sturdy support I have come to count on has been replaced by a feeling of cheap low quality design compromises in exchange for quick profit. With a history of plantar fasciitus I just can't take the chance of wearing low quality footwear. Sorry Dan post, I gotta move on.",2,https://example.com/default.png,quality design has been exchanged for quick profit sorry i gotta move on to a new brand,ive been buying dan post albuquerque boots for several years now and they have been great until now they have obviously changed the manufacturing to a much lower quality i usually plan on buying a pair every year i use my boots pretty hard in the garage for welding and fabricating and so far the albuquerque has taken the beating gracefully but as soon as i opened the box for the new pair i immediately noticed the difference in quality i included pictures of the old boot compared with the new one the heal used to have layers of leather between the layers of sole material rubber plastic polyblablabla whatever it was tacked in to place and provided a sturdy support the new boot has a chunk of foam like garbage the same as any pair of cheap garbage boot one could buy at walmart but they compensate for it by coloring it to look like layers of leather i did try them on and they just didnt feel the same the sturdy support i have come to count on has been replaced by a feeling of cheap low quality design compromises in exchange for quick profit with a history of plantar fasciitus i just cant take the chance of wearing low quality footwear sorry dan post i gotta move on,quality design has been exchanged for quick profit sorry i gotta move on to a new brand ive been buying dan post albuquerque boots for several years now and they have been great until now they have obviously changed the manufacturing to a much lower quality i usually plan on buying a pair every year i use my boots pretty hard in the garage for welding and fabricating and so far the albuquerque has taken the beating gracefully but as soon as i opened the box for the new pair i immediately noticed the difference in quality i included pictures of the old boot compared with the new one the heal used to have layers of leather between the layers of sole material rubber plastic polyblablabla whatever it was tacked in to place and provided a sturdy support the new boot has a chunk of foam like garbage the same as any pair of cheap garbage boot one could buy at walmart but they compensate for it by coloring it to look like layers of leather i did try them on and they just didnt feel the same the sturdy support i have come to count on has been replaced by a feeling of cheap low quality design compromises in exchange for quick profit with a history of plantar fasciitus i just cant take the chance of wearing low quality footwear sorry dan post i gotta move on
